"","gamePlayId","playSide","possessionTeam","ballCarrierId","defensiveTeam","nflId","edgeSetterId_atMaxChange","frames_from_start_atMaxChange","total_change_at_max_change","relative_total_change","max_EIR_atMaxChange","expectedPointsAdded","edge_intensity_rating","edge_intensity_rating_no_time"
"2406","2022100904 2176","left","CHI",47856,"MIN",46165,46165,2,3.7141827404125,-3.71418274041253,67.1405341841624,-1.147512973,67.1405341841624,0.569982454307533
"2407","2022100904 2247","left","CHI",47856,"MIN",44867,44867,11,10.2075114943222,1.04751149432221,73.7183180188931,0.238501979,73.7183180188931,0.653282188108086
"2408","2022100904 2247","left","CHI",47856,"MIN",42388,44867,11,10.2075114943222,1.04751149432221,73.7183180188931,0.238501979,70.0385862421546,0.629159426488545
"2409","2022100904 2247","left","CHI",47856,"MIN",52525,44867,11,10.2075114943222,1.04751149432221,73.7183180188931,0.238501979,65.1144543232113,0.596878905061756
"2410","2022100904 227","left","MIN",44853,"CHI",42443,54639,2,8.16407861925626,-0.255921380743814,68.9037175859447,0.145671071,61.7358691562553,0.534551761525563
"2411","2022100904 227","left","MIN",44853,"CHI",54639,54639,2,8.16407861925626,-0.255921380743814,68.9037175859447,0.145671071,68.9037175859447,0.581541137242414
"2412","2022100904 2381","left","MIN",44853,"CHI",46077,47973,4,3.8641076363763,1.42410763637636,62.9792199931052,-0.201369798,55.1763811698677,0.500479110407929
"2413","2022100904 2381","left","MIN",44853,"CHI",47973,47973,4,3.8641076363763,1.42410763637636,62.9792199931052,-0.201369798,62.9792199931052,0.551631213960296
"2414","2022100904 2511","left","CHI",47856,"MIN",42427,46165,10,4.84406263357396,-1.37593736642603,76.0732698313304,0.225666972,63.9368452410015,0.58469471341554
"2415","2022100904 2511","left","CHI",47856,"MIN",46165,46165,10,4.84406263357396,-1.37593736642603,76.0732698313304,0.225666972,76.0732698313304,0.664255968166976
"2416","2022100904 2511","left","CHI",47856,"MIN",42431,46165,10,4.84406263357396,-1.37593736642603,76.0732698313304,0.225666972,66.54971742686,0.60182359581948
"2417","2022100904 3027","right","CHI",47856,"MIN",52538,42431,3,5.57670451250394,-1.79670451250394,68.4905409398522,-0.46937088,63.2984746332618,0.549259826328722
"2418","2022100904 3027","right","CHI",47856,"MIN",42427,42431,3,5.57670451250394,-1.79670451250394,68.4905409398522,-0.46937088,65.7072504789726,0.565050739647
"2419","2022100904 3027","right","CHI",47856,"MIN",42431,42431,3,5.57670451250394,-1.79670451250394,68.4905409398522,-0.46937088,68.4905409398522,0.583296812018408
"2420","2022100904 3150","left","CHI",47856,"MIN",42388,52525,3,15.6764645239607,-5.62353547603928,73.3130770676708,-1.372920343,67.3710433063596,0.575957860109713
"2421","2022100904 3150","left","CHI",47856,"MIN",52525,52525,3,15.6764645239607,-5.62353547603928,73.3130770676708,-1.372920343,73.3130770676708,0.614911314506985
"2422","2022100904 3150","left","CHI",47856,"MIN",46165,52525,3,15.6764645239607,-5.62353547603928,73.3130770676708,-1.372920343,69.2104072620695,0.588015950461748
"2423","2022100904 3252","right","MIN",44853,"CHI",41595,46077,11,21.0295322464698,21.0295322464698,65.8813486014689,0.110281669,64.4603120487041,0.592590625613522
"2424","2022100904 3252","right","MIN",44853,"CHI",46077,46077,11,21.0295322464698,21.0295322464698,65.8813486014689,0.110281669,65.8813486014689,0.601906338848844
"2425","2022100904 3318","left","MIN",47885,"CHI",52563,52563,3,9.76642474462788,-8.0135752553721,65.0978415606348,-1.344463517,65.0978415606348,0.561055713118486
"2426","2022100904 3318","left","MIN",47885,"CHI",45345,52563,3,9.76642474462788,-8.0135752553721,65.0978415606348,-1.344463517,64.6515477793249,0.558130000280698
"2427","2022100904 3392","left","MIN",44853,"CHI",46077,46077,10,16.5678864097095,-16.2121135902904,65.536931104144,0.385047507,65.536931104144,0.595184198027268
"2428","2022100904 63","right","MIN",44853,"CHI",45009,45009,6,6.772791450337,6.772791450337,67.1830393646611,-0.108275686,67.1830393646611,0.588118243109265
"2429","2022100904 63","right","MIN",44853,"CHI",45345,45009,6,6.772791450337,6.772791450337,67.1830393646611,-0.108275686,47.4828455304721,0.458972123621689
"2430","2022100904 63","right","MIN",44853,"CHI",47973,45009,6,6.772791450337,6.772791450337,67.1830393646611,-0.108275686,49.6004758569903,0.4728544103383
"2431","2022100904 781","left","MIN",47885,"CHI",42443,42443,6,10.2289074556837,-7.6510925443163,66.5149506109642,-0.396781116,66.5149506109642,0.583738536455643
"2432","2022100904 781","left","MIN",47885,"CHI",46077,42443,6,10.2289074556837,-7.6510925443163,66.5149506109642,-0.396781116,64.8904866690815,0.573089239494028
"2433","2022100905 122","right","DET",46320,"NE",43435,43435,12,17.7312443745917,17.7312443745917,64.4390704077956,-0.041739547,64.4390704077956,0.596915660134749
"2434","2022100905 122","right","DET",46320,"NE",53467,43435,12,17.7312443745917,17.7312443745917,64.4390704077956,-0.041739547,55.5286510622216,0.538502728202534
"2435","2022100905 1278","left","DET",44947,"NE",44944,42433,10,10.4855006750466,-10.4855006750466,62.2711727835036,-0.129050766,60.2090763218761,0.560257040654375
"2436","2022100905 1278","left","DET",44947,"NE",46212,42433,10,10.4855006750466,-10.4855006750466,62.2711727835036,-0.129050766,55.7642516102457,0.531118654091226
"2437","2022100905 1278","left","DET",44947,"NE",42433,42433,10,10.4855006750466,-10.4855006750466,62.2711727835036,-0.129050766,62.2711727835036,0.573775270894631
"2438","2022100905 1299","right","DET",44947,"NE",52495,52495,9,9.6837168229618,9.6837168229618,56.7463429979023,-0.31767851,56.7463429979023,0.533092543187074
"2439","2022100905 1545","left","NE",53549,"DET",44888,47975,8,7.27718511127037,-1.62281488872961,66.2049053922372,-0.534705432,62.7998148724896,0.568312252899948
"2440","2022100905 1545","left","NE",53549,"DET",54467,47975,8,7.27718511127037,-1.62281488872961,66.2049053922372,-0.534705432,60.1851792770923,0.551171810330615
"2441","2022100905 1545","left","NE",53549,"DET",47975,47975,8,7.27718511127037,-1.62281488872961,66.2049053922372,-0.534705432,66.2049053922372,0.590634582864345
"2442","2022100905 1689","left","NE",53549,"DET",54653,52475,5,6.81450449889533,0.4745044988953,63.599862734952,-0.632195513,60.461415611323,0.539589841493103
"2443","2022100905 1689","left","NE",53549,"DET",55030,52475,5,6.81450449889533,0.4745044988953,63.599862734952,-0.632195513,58.2279780447094,0.524948371603333
"2444","2022100905 1689","left","NE",53549,"DET",52475,52475,5,6.81450449889533,0.4745044988953,63.599862734952,-0.632195513,63.599862734952,0.560164170387787
"2445","2022100905 1804","left","NE",53549,"DET",54467,47975,6,9.06483014152965,-4.25516985847028,69.2385773001996,1.39740463,68.5587844018377,0.597137044368332
"2446","2022100905 1804","left","NE",53549,"DET",47975,47975,6,9.06483014152965,-4.25516985847028,69.2385773001996,1.39740463,69.2385773001996,0.601593478432767
"2447","2022100905 1804","left","NE",53549,"DET",44888,47975,6,9.06483014152965,-4.25516985847028,69.2385773001996,1.39740463,65.4691703070523,0.576882844109491
"2448","2022100905 1924","left","NE",53549,"DET",47975,47975,6,8.38633437499769,-1.23366562500232,75.0240196896479,-0.445343049,75.0240196896479,0.639520386178188
"2449","2022100905 1924","left","NE",53549,"DET",54467,47975,6,8.38633437499769,-1.23366562500232,75.0240196896479,-0.445343049,66.4347200101474,0.583212578647976
"2450","2022100905 1924","left","NE",53549,"DET",44888,47975,6,8.38633437499769,-1.23366562500232,75.0240196896479,-0.445343049,69.3682473137783,0.602443540072187
"2451","2022100905 2051","right","DET",48707,"NE",52495,52495,8,7.90993951100147,7.90993951100147,57.160236783924,0.067234311,57.160236783924,0.531341569676445
"2452","2022100905 2051","right","DET",48707,"NE",46212,52495,8,7.90993951100147,7.90993951100147,57.160236783924,0.067234311,48.2528612194522,0.47294859148282
"2453","2022100905 2051","right","DET",48707,"NE",53467,52495,8,7.90993951100147,7.90993951100147,57.160236783924,0.067234311,46.2115831422018,0.459566837745228
"2454","2022100905 2121","left","DET",48707,"NE",44944,44944,4,5.57607829082212,-0.963921709177896,60.8905006999543,-0.294504958,60.8905006999543,0.5379384557225
"2455","2022100905 2121","left","DET",48707,"NE",44991,44944,4,5.57607829082212,-0.963921709177896,60.8905006999543,-0.294504958,56.3880916343683,0.508422570545928
"2456","2022100905 2121","left","DET",48707,"NE",46212,44944,4,5.57607829082212,-0.963921709177896,60.8905006999543,-0.294504958,58.5150597060574,0.522366071561431
"2457","2022100905 2142","left","DET",44947,"NE",44944,52495,6,7.79231957852098,-6.12768042147903,68.8458190900754,0.221079543,59.5705981840542,0.538214305788779
"2458","2022100905 2142","left","DET",44947,"NE",47826,52495,6,7.79231957852098,-6.12768042147903,68.8458190900754,0.221079543,58.0719753027065,0.528389969473597
"2459","2022100905 2142","left","DET",44947,"NE",52495,52495,6,7.79231957852098,-6.12768042147903,68.8458190900754,0.221079543,68.8458190900754,0.599018722104918
"2460","2022100905 216","left","NE",47870,"DET",38544,54653,8,22.5073444327469,-22.5073444327468,79.5242003801038,-0.578115677,73.7215350212789,0.639910420269121
"2461","2022100905 216","left","NE",47870,"DET",54653,54653,8,22.5073444327469,-22.5073444327468,79.5242003801038,-0.578115677,79.5242003801038,0.677950234500628
"2462","2022100905 216","left","NE",47870,"DET",48458,54653,8,22.5073444327469,-22.5073444327468,79.5242003801038,-0.578115677,72.3044155052403,0.630620385466068
"2463","2022100905 216","left","NE",47870,"DET",47975,54653,8,22.5073444327469,-22.5073444327468,79.5242003801038,-0.578115677,68.456728568885,0.605396581019488
"2464","2022100905 2336","left","NE",53549,"DET",47975,47975,13,16.4530341403613,-16.4530341403614,75.372091230482,0.695203011,75.372091230482,0.673052195645705
"2465","2022100905 2336","left","NE",53549,"DET",54467,47975,13,16.4530341403613,-16.4530341403614,75.372091230482,0.695203011,60.4166038521324,0.575010360310698
"2466","2022100905 2336","left","NE",53549,"DET",54653,47975,13,16.4530341403613,-16.4530341403614,75.372091230482,0.695203011,57.9161511387773,0.558618452311724
"2467","2022100905 266","left","NE",47870,"DET",54653,54653,3,19.2309675786486,-15.3490324213514,64.7267747030033,-0.386320872,64.7267747030033,0.5586231561022
"2468","2022100905 266","left","NE",47870,"DET",54467,54653,3,19.2309675786486,-15.3490324213514,64.7267747030033,-0.386320872,61.9313226534617,0.540297357511053
"2469","2022100905 3209","left","NE",53549,"DET",44888,44888,17,7.98164593524414,-1.71835406475586,52.4064994232753,-0.23281935,52.4064994232753,0.540356654168891
"2470","2022100905 3209","left","NE",53549,"DET",53542,44888,17,7.98164593524414,-1.71835406475586,52.4064994232753,-0.23281935,34.3138209561264,0.421748723971086
"2471","2022100905 3561","left","NE",53549,"DET",54467,54467,10,5.39572776629489,-0.404272233705115,61.8162621916276,-0.326802596,61.8162621916276,0.570793069899602
"2472","2022100905 3561","left","NE",53549,"DET",53501,54467,10,5.39572776629489,-0.404272233705115,61.8162621916276,-0.326802596,55.0915630340093,0.526708792950988
"2473","2022100905 463","left","DET",46320,"NE",44944,44944,10,10.7261798320617,-0.393820167938429,62.1787112232588,1.07293408,62.1787112232588,0.573169132101892
"2474","2022100905 463","left","DET",46320,"NE",44991,44944,10,10.7261798320617,-0.393820167938429,62.1787112232588,1.07293408,56.9839431035505,0.539114434470754
"2475","2022100905 463","left","DET",46320,"NE",52495,44944,10,10.7261798320617,-0.393820167938429,62.1787112232588,1.07293408,60.8165675037276,0.56423949531545
"2476","2022100905 515","left","NE",53549,"DET",54467,53501,5,6.64573638756285,-6.64573638756292,63.781671558432,-0.263090911,56.0272473963308,0.510521314404422
"2477","2022100905 515","left","NE",53549,"DET",53501,53501,5,6.64573638756285,-6.64573638756292,63.781671558432,-0.263090911,63.781671558432,0.561356031962281
"2478","2022100905 515","left","NE",53549,"DET",44888,53501,5,6.64573638756285,-6.64573638756292,63.781671558432,-0.263090911,57.6638002942165,0.521249861436852
"2479","2022100905 538","left","NE",53549,"DET",53501,54467,4,11.117225065518,0.57722506551795,64.825554880058,-0.908733562,64.7718197666436,0.563382738158247
"2480","2022100905 538","left","NE",53549,"DET",54467,54467,4,11.117225065518,0.57722506551795,64.825554880058,-0.908733562,64.825554880058,0.563735002782448
"2481","2022100905 538","left","NE",53549,"DET",44888,54467,4,11.117225065518,0.57722506551795,64.825554880058,-0.908733562,60.5525718621077,0.535723137516082
"2482","2022100905 56","right","DET",44947,"NE",43435,43435,11,14.5714216659586,14.5714216659586,66.0281255466648,-0.464386741,66.0281255466648,0.602868546279991
"2483","2022100905 56","right","DET",44947,"NE",53467,43435,11,14.5714216659586,14.5714216659586,66.0281255466648,-0.464386741,54.2027847108179,0.525346624748579
"2484","2022100905 56","right","DET",44947,"NE",46212,43435,11,14.5714216659586,14.5714216659586,66.0281255466648,-0.464386741,57.6386761086712,0.547870872212755
"2485","2022100905 700","left","NE",47870,"DET",52743,54467,4,7.08738412079012,1.06738412079014,62.7360206243799,0.806055596,51.5139216665109,0.476469578490631
"2486","2022100905 700","left","NE",47870,"DET",54467,54467,4,7.08738412079012,1.06738412079014,62.7360206243799,0.806055596,62.7360206243799,0.550036901995802
"2487","2022100905 700","left","NE",47870,"DET",54653,54467,4,7.08738412079012,1.06738412079014,62.7360206243799,0.806055596,54.0219841598018,0.492911372980933
"2488","2022100905 761","left","NE",53549,"DET",47975,54653,8,16.0896719440587,-16.0896719440587,69.1511045419482,-2.145724273,68.1855241218453,0.603618679633453
"2489","2022100905 761","left","NE",53549,"DET",52475,54653,8,16.0896719440587,-16.0896719440587,69.1511045419482,-2.145724273,62.3350095077657,0.565265185968712
"2490","2022100905 761","left","NE",53549,"DET",52743,54653,8,16.0896719440587,-16.0896719440587,69.1511045419482,-2.145724273,62.1327139862612,0.563939022286673
"2491","2022100905 761","left","NE",53549,"DET",54653,54653,8,16.0896719440587,-16.0896719440587,69.1511045419482,-2.145724273,69.1511045419482,0.60994861553962
"2492","2022100905 860","right","DET",44947,"NE",47826,47826,3,8.58361446342504,8.58361446342504,59.5266051504061,0.021994821,59.5266051504061,0.524533048966814
"2493","2022100905 860","right","DET",44947,"NE",54665,47826,3,8.58361446342504,8.58361446342504,59.5266051504061,0.021994821,52.3103563798416,0.477226381133017
"2494","2022100905 886","right","DET",44947,"NE",47826,47826,7,11.8851566302117,11.8851566302117,66.2658779778128,0.338795354,66.2658779778128,0.586570007573646
"2495","2022100905 886","right","DET",44947,"NE",54665,47826,7,11.8851566302117,11.8851566302117,66.2658779778128,0.338795354,54.9864426285025,0.512626810992181
"2496","2022100906 1104","left","NO",44879,"SEA",46117,46117,5,7.50332584751453,-1.57667415248542,68.1847967800351,0.309469191,68.1847967800351,0.590221054346022
"2497","2022100906 1104","left","NO",44879,"SEA",47871,46117,5,7.50332584751453,-1.57667415248542,68.1847967800351,0.309469191,54.652783449459,0.501510911430315
"2498","2022100906 1104","left","NO",44879,"SEA",48198,46117,5,7.50332584751453,-1.57667415248542,68.1847967800351,0.309469191,54.1432151024059,0.498170397362813
"2499","2022100906 1202","right","SEA",46096,"NO",48027,48027,3,9.08400515959326,9.08400515959326,55.7204415363435,-0.327754285,55.7204415363435,0.499581453818652
"2500","2022100906 1202","right","SEA",46096,"NO",37097,48027,3,9.08400515959326,9.08400515959326,55.7204415363435,-0.327754285,55.2438055525999,0.496456830364349
"2501","2022100906 1202","right","SEA",46096,"NO",38607,48027,3,9.08400515959326,9.08400515959326,55.7204415363435,-0.327754285,49.2399214846708,0.457097911576418
"2502","2022100906 1202","right","SEA",46096,"NO",48544,48027,3,9.08400515959326,9.08400515959326,55.7204415363435,-0.327754285,50.0501232808345,0.462409251092014
"2503","2022100906 1301","left","NO",37101,"SEA",46117,46117,2,6.65443384247746,-3.04556615752253,68.4704601792107,-0.565488402,68.4704601792107,0.578700885349976
"2504","2022100906 1301","left","NO",37101,"SEA",52435,46117,2,6.65443384247746,-3.04556615752253,68.4704601792107,-0.565488402,56.5697980750379,0.500685189513547
"2505","2022100906 131","left","NO",44879,"SEA",52435,46117,10,6.63561848998469,-5.38438151001529,56.3171113473031,-0.185676307,46.9186994567726,0.47313096397198
"2506","2022100906 131","left","NO",44879,"SEA",43436,46117,10,6.63561848998469,-5.38438151001529,56.3171113473031,-0.185676307,49.1764227668064,0.487931640900422
"2507","2022100906 131","left","NO",44879,"SEA",46117,46117,10,6.63561848998469,-5.38438151001529,56.3171113473031,-0.185676307,56.3171113473031,0.534742968159546
"2508","2022100906 1500","right","NO",44879,"SEA",46487,54505,14,21.4446877675233,17.2753122324767,69.3079028374175,-0.303841053,68.1590656597258,0.630230943457761
"2509","2022100906 1500","right","NO",44879,"SEA",54505,54505,14,21.4446877675233,17.2753122324767,69.3079028374175,-0.303841053,69.3079028374175,0.637762232980631
"2510","2022100906 210","right","NO",44879,"SEA",52435,52435,9,4.84136824987633,4.84136824987633,60.1571267707636,-0.392114379,60.1571267707636,0.555452195705405
"2511","2022100906 210","right","NO",44879,"SEA",52456,52435,9,4.84136824987633,4.84136824987633,60.1571267707636,-0.392114379,58.053309983798,0.541660464698276
"2512","2022100906 210","right","NO",44879,"SEA",35562,52435,9,4.84136824987633,4.84136824987633,60.1571267707636,-0.392114379,52.8101652973966,0.507288630803651
"2513","2022100906 2298","right","NO",44879,"SEA",54505,54505,3,4.56368392342875,4.56368392342875,64.0303905230477,0.674175943,64.0303905230477,0.554057956628998
"2514","2022100906 2298","right","NO",44879,"SEA",46487,54505,3,4.56368392342875,4.56368392342875,64.0303905230477,0.674175943,55.9852441124028,0.501317387252415
"2515","2022100906 2298","right","NO",44879,"SEA",47871,54505,3,4.56368392342875,4.56368392342875,64.0303905230477,0.674175943,46.1213692254217,0.436654004978796
"2516","2022100906 2893","left","SEA",54506,"NO",48537,48537,7,21.9061399063525,-10.0938600936475,75.3280103373976,-0.64275551,75.3280103373976,0.645977505711664
"2517","2022100906 2893","left","SEA",54506,"NO",46197,48537,7,21.9061399063525,-10.0938600936475,75.3280103373976,-0.64275551,73.6192668293359,0.634775707641902
"2518","2022100906 322","right","SEA",46096,"NO",48027,37097,5,6.86777772115666,6.86777772115666,64.8403827657252,-0.025082759,61.2911814245486,0.545029434410995
"2519","2022100906 322","right","SEA",46096,"NO",48544,37097,5,6.86777772115666,6.86777772115666,64.8403827657252,-0.025082759,51.5410634169749,0.48111179401505
"2520","2022100906 322","right","SEA",46096,"NO",37097,37097,5,6.86777772115666,6.86777772115666,64.8403827657252,-0.025082759,64.8403827657252,0.568296493829343
"2521","2022100906 3301","left","NO",37101,"SEA",46117,46117,11,10.3644289077358,0.0244289077357962,74.3937010516784,-0.559655469,74.3937010516784,0.657709712963227
"2522","2022100906 3301","left","NO",37101,"SEA",48198,46117,11,10.3644289077358,0.0244289077357962,74.3937010516784,-0.559655469,67.8432214526594,0.614767545585783
"2523","2022100906 3301","left","NO",37101,"SEA",47871,46117,11,10.3644289077358,0.0244289077357962,74.3937010516784,-0.559655469,61.3833425637786,0.572419318056629
"2524","2022100906 3351","left","NO",37101,"SEA",41947,41464,17,21.5299632785134,-20.0730367214865,72.596934377843,-0.377265567,59.9433996896127,0.589765377278667
"2525","2022100906 3351","left","NO",37101,"SEA",41464,41464,17,21.5299632785134,-20.0730367214865,72.596934377843,-0.377265567,72.596934377843,0.672716586619073
"2526","2022100906 3351","left","NO",37101,"SEA",48198,41464,17,21.5299632785134,-20.0730367214865,72.596934377843,-0.377265567,59.5435458930396,0.587144105294014
"2527","2022100906 3351","left","NO",37101,"SEA",52435,41464,17,21.5299632785134,-20.0730367214865,72.596934377843,-0.377265567,62.3529755214973,0.605561534967171
"2528","2022100906 3633","left","NO",44879,"SEA",43436,54505,7,6.4594163498606,-4.62058365013942,61.929422560493,0.413300982,59.1750940130103,0.540085833819491
"2529","2022100906 3633","left","NO",44879,"SEA",47871,54505,7,6.4594163498606,-4.62058365013942,61.929422560493,0.413300982,60.8330086199125,0.550954419160596
"2530","2022100906 3633","left","NO",44879,"SEA",54505,54505,7,6.4594163498606,-4.62058365013942,61.929422560493,0.413300982,61.929422560493,0.558142044164179
"2531","2022100906 3654","left","NO",44879,"SEA",46117,46487,14,9.70060640497762,-7.71939359502241,78.51245821366,0.26854552,65.6022870423751,0.61346978670982
"2532","2022100906 3654","left","NO",44879,"SEA",46487,46487,14,9.70060640497762,-7.71939359502241,78.51245821366,0.26854552,78.51245821366,0.698103396040013
"2533","2022100906 3654","left","NO",44879,"SEA",47871,46487,14,9.70060640497762,-7.71939359502241,78.51245821366,0.26854552,74.1556208005323,0.669541816906348
"2534","2022100906 3887","right","NO",37101,"SEA",54505,47871,9,12.806310993908,12.806310993908,61.2075171158208,-1.575911284,51.1114822208962,0.496152784658396
"2535","2022100906 3887","right","NO",37101,"SEA",48198,47871,9,12.806310993908,12.806310993908,61.2075171158208,-1.575911284,59.4770455037894,0.550993871218592
"2536","2022100906 3887","right","NO",37101,"SEA",46487,47871,9,12.806310993908,12.806310993908,61.2075171158208,-1.575911284,55.2013027415202,0.52296391423838
"2537","2022100906 3887","right","NO",37101,"SEA",47871,47871,9,12.806310993908,12.806310993908,61.2075171158208,-1.575911284,61.2075171158208,0.56233810952702
"2538","2022100906 4062","right","NO",44879,"SEA",54505,54505,6,4.52512371115566,4.52512371115566,63.6433280399333,0.192688652,63.6433280399333,0.564913396215755
"2539","2022100906 4062","right","NO",44879,"SEA",46487,54505,6,4.52512371115566,4.52512371115566,63.6433280399333,0.192688652,54.953567167178,0.507947007689989
"2540","2022100906 4062","right","NO",44879,"SEA",47871,54505,6,4.52512371115566,4.52512371115566,63.6433280399333,0.192688652,55.758281117866,0.513222371217048
"2541","2022100906 4138","right","SEA",54506,"NO",37097,53489,17,7.72944727430055,7.72944727430055,70.7410677282297,-0.010443276,66.8897930136923,0.6353029872022
"2542","2022100906 4138","right","SEA",54506,"NO",53489,53489,17,7.72944727430055,7.72944727430055,70.7410677282297,-0.010443276,70.7410677282297,0.660550311601614
"2543","2022100906 4218","left","NO",44879,"SEA",41464,48198,11,5.81871823424602,-5.81871823424598,58.2401844598525,-0.104449718,51.5193101203423,0.507754902909681
"2544","2022100906 4218","left","NO",44879,"SEA",48198,48198,11,5.81871823424602,-5.81871823424598,58.2401844598525,-0.104449718,58.2401844598525,0.551814105972192
"2545","2022100906 4218","left","NO",44879,"SEA",46117,48198,11,5.81871823424602,-5.81871823424598,58.2401844598525,-0.104449718,45.2701194678396,0.466787858143444
"2546","2022100906 4239","left","NO",44879,"SEA",48198,46117,9,21.0619476507181,-21.0619476507181,80.2109794713252,-0.629801257,61.7279242298143,0.565749677955822
"2547","2022100906 4239","left","NO",44879,"SEA",52848,46117,9,21.0619476507181,-21.0619476507181,80.2109794713252,-0.629801257,63.669690983258,0.578479077639293
"2548","2022100906 4239","left","NO",44879,"SEA",46117,46117,9,21.0619476507181,-21.0619476507181,80.2109794713252,-0.629801257,80.2109794713252,0.686916752798155
"2549","2022100906 4239","left","NO",44879,"SEA",47871,46117,9,21.0619476507181,-21.0619476507181,80.2109794713252,-0.629801257,66.5418375250492,0.597307652809364
"2550","2022100906 4323","left","NO",44879,"SEA",52848,52848,12,6.75061260715196,-6.75061260715199,65.2461882672011,-0.171787,65.2461882672011,0.602206782668297
"2551","2022100906 4323","left","NO",44879,"SEA",46117,52848,12,6.75061260715196,-6.75061260715199,65.2461882672011,-0.171787,54.9779533112463,0.534892587198461
"2552","2022100906 4323","left","NO",44879,"SEA",46487,52848,12,6.75061260715196,-6.75061260715199,65.2461882672011,-0.171787,64.6211626920982,0.598109379958231
"2553","2022100906 65","left","NO",44879,"SEA",41464,41464,12,9.58170637467771,-6.91829362532229,67.4431457300304,0.12329515,67.4431457300304,0.616609104462272
"2554","2022100906 65","left","NO",44879,"SEA",46117,41464,12,9.58170637467771,-6.91829362532229,67.4431457300304,0.12329515,66.5417859193158,0.610700171646909
"2555","2022100906 65","left","NO",44879,"SEA",52435,41464,12,9.58170637467771,-6.91829362532229,67.4431457300304,0.12329515,58.9217118612314,0.560746196417403
"2556","2022100906 86","right","NO",44879,"SEA",35562,52456,2,5.1322549356228,5.1322549356228,61.121889104451,0.763174593,52.9595745940022,0.477018094814737
"2557","2022100906 86","right","NO",44879,"SEA",52456,52456,2,5.1322549356228,5.1322549356228,61.121889104451,0.763174593,61.121889104451,0.530526768583833
"2558","2022100906 86","right","NO",44879,"SEA",52435,52456,2,5.1322549356228,5.1322549356228,61.121889104451,0.763174593,49.0313069865137,0.451266037647895
"2559","2022100906 870","left","NO",37101,"SEA",46117,47871,11,10.104947307744,-1.97505269225601,77.7715094139365,-0.257985935,55.7180246060776,0.535279895162698
"2560","2022100906 870","left","NO",37101,"SEA",47871,47871,11,10.104947307744,-1.97505269225601,77.7715094139365,-0.257985935,77.7715094139365,0.679853192668552
"2561","2022100906 870","left","NO",37101,"SEA",41464,47871,11,10.104947307744,-1.97505269225601,77.7715094139365,-0.257985935,69.318157395613,0.6244366003742
"2562","2022100907 110","right","NYJ",53536,"MIA",43321,43321,11,11.3141639395127,11.3141639395127,73.8478971560564,-0.393712911,73.8478971560564,0.654131654000251
"2563","2022100907 110","right","NYJ",53536,"MIA",52464,43321,11,11.3141639395127,11.3141639395127,73.8478971560564,-0.393712911,59.1148661317066,0.557548148218559
"2564","2022100907 110","right","NYJ",53536,"MIA",46142,43321,11,11.3141639395127,11.3141639395127,73.8478971560564,-0.393712911,71.9018027736208,0.641373884215674
"2565","2022100907 1136","right","MIA",42718,"NYJ",46204,46204,12,14.0247648498205,1.91523515017948,70.8485062707415,-0.012219758,70.8485062707415,0.638933204569638
"2566","2022100907 1136","right","MIA",42718,"NYJ",42467,46204,12,14.0247648498205,1.91523515017948,70.8485062707415,-0.012219758,53.0124633000832,0.522007667894125
"2567","2022100907 1136","right","MIA",42718,"NYJ",43301,46204,12,14.0247648498205,1.91523515017948,70.8485062707415,-0.012219758,54.827023589954,0.533903155927668
"2568","2022100907 1498","left","NYJ",54501,"MIA",52464,46307,6,16.4795143648387,-41.7046611828252,68.6021432450357,0.459616882,59.4573968221933,0.537472205648644
"2569","2022100907 1498","left","NYJ",54501,"MIA",38548,46307,6,16.4795143648387,-41.7046611828252,68.6021432450357,0.459616882,67.3757066098616,0.589381287893465
"2570","2022100907 1498","left","NYJ",54501,"MIA",46307,46307,6,16.4795143648387,-41.7046611828252,68.6021432450357,0.459616882,68.6021432450357,0.597421286563695
"2571","2022100907 1498","left","NYJ",54501,"MIA",46142,46307,6,16.4795143648387,-41.7046611828252,68.6021432450357,0.459616882,57.4972381845297,0.524622236568899
"2572","2022100907 2210","right","MIA",42718,"NYJ",54491,54491,5,12.2518876441933,12.2518876441933,73.135617846554,1.136396312,73.135617846554,0.622676538510277
"2573","2022100907 2210","right","MIA",42718,"NYJ",41243,54491,5,12.2518876441933,12.2518876441933,73.135617846554,1.136396312,47.5646333216154,0.455044003994728
"2574","2022100907 2397","left","NYJ",54501,"MIA",47934,46307,16,9.21509550709547,-9.2150955070955,59.4459390814395,-0.466275002,56.5774179349867,0.563235142085167
"2575","2022100907 2397","left","NYJ",54501,"MIA",46307,46307,16,9.21509550709547,-9.2150955070955,59.4459390814395,-0.466275002,59.4459390814395,0.582039950700274
"2576","2022100907 2567","right","NYJ",54501,"MIA",53447,46307,9,19.3084633217968,19.3084633217968,80.9043599437847,-1.011039291,64.8313681338857,0.586094540581621
"2577","2022100907 2567","right","NYJ",54501,"MIA",46307,46307,9,19.3084633217968,19.3084633217968,80.9043599437847,-1.011039291,80.9043599437847,0.69146226123834
"2578","2022100907 2567","right","NYJ",54501,"MIA",47796,46307,9,19.3084633217968,19.3084633217968,80.9043599437847,-1.011039291,63.7001985892083,0.578679072571145
"2579","2022100907 2611","right","MIA",42718,"NYJ",41243,54491,14,13.3670398114136,13.3670398114136,60.2356475017704,0.010464742,49.8129681672785,0.509961705559277
