"","gamePlayId","playSide","possessionTeam","ballCarrierId","defensiveTeam","edgeSetterId_atMaxChange","frames_from_start_atMaxChange","total_change_at_max_change","relative_total_change","max_EIR_atMaxChange","expectedPointsAdded"
"1128","2022100906 1104","left","NO",44879,"SEA",46117,5,7.50332584751453,-1.57667415248542,60.9663157775705,0.309469191
"1129","2022100906 1202","right","SEA",46096,"NO",48027,3,9.08400515959326,9.08400515959326,44.9967096116404,-0.327754285
"1130","2022100906 1301","left","NO",37101,"SEA",46117,2,6.65443384247746,-3.04556615752253,59.0508172250828,-0.565488402
"1131","2022100906 131","left","NO",44879,"SEA",46117,10,6.63561848998469,-5.38438151001529,50.6832560070298,-0.185676307
"1132","2022100906 1500","right","NO",44879,"SEA",54505,14,21.4446877675233,17.2753122324767,70.3012410545725,-0.303841053
"1133","2022100906 210","right","NO",44879,"SEA",52435,9,4.84136824987633,4.84136824987633,54.4840960893026,-0.392114379
"1134","2022100906 2298","right","NO",44879,"SEA",54505,3,4.56368392342875,4.56368392342875,54.6478653809262,0.674175943
"1135","2022100906 2893","left","SEA",54506,"NO",48537,7,21.9061399063525,-10.0938600936475,70.9648951306674,-0.64275551
"1136","2022100906 322","right","SEA",46096,"NO",37097,5,6.86777772115666,6.86777772115666,56.6800185784526,-0.025082759
"1137","2022100906 3301","left","NO",37101,"SEA",46117,11,10.3644289077358,0.0244289077357962,72.7790221202563,-0.559655469
"1138","2022100906 3351","left","NO",37101,"SEA",41464,17,21.5299632785134,-20.0730367214865,75.6484912578466,-0.377265567
"1139","2022100906 3633","left","NO",44879,"SEA",54505,7,6.4594163498606,-4.62058365013942,55.0570214282969,0.413300982
"1140","2022100906 3654","left","NO",44879,"SEA",46487,14,9.70060640497762,-7.71939359502241,80.4609514655491,0.26854552
"1141","2022100906 3887","right","NO",37101,"SEA",47871,9,12.806310993908,12.806310993908,56.4162921957292,-1.575911284
"1142","2022100906 4062","right","NO",44879,"SEA",54505,6,4.52512371115566,4.52512371115566,56.161917067793,0.192688652
"1143","2022100906 4138","right","SEA",54506,"NO",53489,17,7.72944727430055,7.72944727430055,73.6211976758059,-0.010443276
"1144","2022100906 4218","left","NO",44879,"SEA",48198,11,5.81871823424602,-5.81871823424598,53.8660695458511,-0.104449718
"1145","2022100906 4239","left","NO",44879,"SEA",46117,9,21.0619476507181,-21.0619476507181,77.8845716070088,-0.629801257
"1146","2022100906 4323","left","NO",44879,"SEA",52848,12,6.75061260715196,-6.75061260715199,62.7626400764515,-0.171787
"1147","2022100906 65","left","NO",44879,"SEA",41464,12,9.58170637467771,-6.91829362532229,65.335318250665,0.12329515
"1148","2022100906 86","right","NO",44879,"SEA",52456,2,5.1322549356228,5.1322549356228,50.4086618458388,0.763174593
"1149","2022100906 870","left","NO",37101,"SEA",47871,11,10.104947307744,-1.97505269225601,77.0381928210891,-0.257985935
"1150","2022100907 110","right","NYJ",53536,"MIA",43321,11,11.3141639395127,11.3141639395127,72.8009207832842,-0.393712911
"1151","2022100907 1136","right","MIA",42718,"NYJ",46204,12,14.0247648498205,1.91523515017948,69.4787274194145,-0.012219758
"1152","2022100907 1498","left","NYJ",54501,"MIA",46307,6,16.4795143648387,-41.7046611828252,62.5243014960756,0.459616882
"1153","2022100907 2210","right","MIA",42718,"NYJ",54491,5,12.2518876441933,12.2518876441933,66.5168897875567,1.136396312
"1154","2022100907 2397","left","NYJ",54501,"MIA",46307,16,9.21509550709547,-9.2150955070955,59.8265989553223,-0.466275002
"1155","2022100907 2567","right","NYJ",54501,"MIA",46307,9,19.3084633217968,19.3084633217968,78.8796432612037,-1.011039291
"1156","2022100907 2611","right","MIA",42718,"NYJ",54491,14,13.3670398114136,13.3670398114136,58.5848333391611,0.010464742
"1157","2022100907 2780","left","NYJ",53536,"MIA",38548,15,17.648242313669,-6.15175768633091,68.4799025473946,-0.348083812
"1158","2022100907 2871","left","MIA",42718,"NYJ",42467,16,22.4976312745101,-14.7223687254899,64.685770477203,0.020972189
"1159","2022100907 2966","left","MIA",42718,"NYJ",54582,8,12.973752900065,-12.666247099935,68.8489710833176,0.024468382
"1160","2022100907 3190","right","NYJ",54501,"MIA",47796,4,5.10332733075481,5.10332733075481,51.9190938646818,-0.338352959
"1161","2022100907 3546","left","NYJ",54501,"MIA",53447,4,10.586469566801,-23.6935741647464,59.7568917169293,-0.100550426
"1162","2022100907 620","left","NYJ",53536,"MIA",46307,8,10.8859308216773,-10.6940691783228,64.9934589445345,-0.557891952
"1163","2022100907 747","left","NYJ",54501,"MIA",52464,13,8.53702423368196,-8.53702423368196,63.3930771789754,-0.036444777
"1164","2022100907 981","left","NYJ",53536,"MIA",52464,6,20.43506251876,-17.36493748124,87.0214577187564,0.496879763
"1165","2022100908 2392","left","TB",44816,"ATL",46135,2,21.215635795531,-20.3873642044689,64.0172345298421,-0.559195171
"1166","2022100908 2924","right","ATL",54042,"TB",43354,5,8.38305726730201,8.38305726730201,70.63325728896,1.323609118
"1167","2022100908 2968","left","ATL",54042,"TB",47890,16,21.5796732838849,-20.0233267161151,84.4692400909074,-0.180825114
"1168","2022100908 3050","right","ATL",54616,"TB",43354,12,22.8720971359373,-18.7309028640626,56.5424875217483,-0.421151134
"1169","2022100908 3614","left","ATL",53612,"TB",46081,4,19.4609191071364,-18.1990808928635,77.4865229286987,-0.491987059
"1170","2022100908 3659","right","ATL",53612,"TB",54498,12,17.6476965493564,-17.6476965493564,67.3393921921888,-0.33456652
"1171","2022100908 390","right","TB",44816,"ATL",53611,4,10.2128987152633,10.2128987152633,60.5590415470878,0.217804458
"1172","2022100908 459","left","TB",44816,"ATL",46135,3,6.5664629882923,-3.0535370117077,60.7546100444774,-0.293944631
"1173","2022100908 683","left","ATL",54616,"TB",47890,9,23.2805817926801,8.5605817926801,65.4945086356421,-0.858126021
"1174","2022100909 1123","left","TEN",43334,"WAS",52641,3,10.8324671332808,-6.88753286671923,57.6297345251855,1.284203041
"1175","2022100909 1653","left","TEN",43334,"WAS",47809,2,10.3878803699155,-7.1721196300845,47.1869959459455,-0.131221606
"1176","2022100909 1743","left","TEN",43334,"WAS",42331,2,7.50997079026672,-2.57002920973321,57.9839577043821,0.051932893
"1177","2022100909 2462","right","WAS",54563,"TEN",55190,9,10.447906790218,10.447906790218,59.9123422311281,-0.250798429
"1178","2022100909 259","left","TEN",43334,"WAS",52641,2,9.07480869864669,-6.50519130135334,51.7550175641417,-0.233624002
"1179","2022100909 3012","left","TEN",43334,"WAS",44829,8,8.01102088256684,-8.01102088256687,69.1693599527964,3.226074213
"1180","2022100909 3033","right","TEN",43334,"WAS",46082,6,17.795271424601,13.1247285753991,71.7234871571362,-0.007950761
"1181","2022100909 3054","right","TEN",43334,"WAS",47809,5,20.3618173024053,20.3618173024053,71.7724310366417,-0.652569816
"1182","2022100909 3316","left","TEN",43334,"WAS",42331,7,3.85425507919905,-1.38574492080096,66.6353048966621,-0.151527631
"1183","2022100909 3507","left","WAS",54563,"TEN",48462,3,3.8900752168621,-1.08992478313792,59.3663989816157,1.854145429
"1184","2022100909 940","left","TEN",43334,"WAS",47809,6,5.90262543716922,-2.87737456283077,68.823147660161,-0.069058784
"1185","2022100910 1492","right","CAR",44820,"SF",47785,8,12.0246827554355,12.0246827554355,76.1576927865871,-0.44595157
"1186","2022100910 2460","right","SF",46377,"CAR",47799,2,20.5661418308078,20.5661418308078,71.6325768667797,-0.031001302
"1187","2022100910 2595","right","SF",46377,"CAR",42368,3,15.8369887115198,15.8369887115198,65.1942985722668,-0.457404648
"1188","2022100910 2746","right","CAR",44820,"SF",47944,9,18.7657628381748,21.2035133084369,75.9277592022757,-0.444477566
"1189","2022100910 3666","right","SF",42416,"CAR",47799,6,16.9236281805391,16.9236281805391,70.5136195671153,-0.500169239
"1190","2022100910 3711","left","SF",42416,"CAR",43797,3,9.55139715340874,-4.20860284659125,58.5159258672657,-0.868407791
"1191","2022100910 379","left","SF",46377,"CAR",43441,13,15.4107180975345,-15.4107180975346,67.3815773360282,0.154047343
"1192","2022100910 550","right","CAR",44901,"SF",46157,6,25.4756637111309,25.4756637111309,59.2772708047062,0.185505066
"1193","2022100910 79","left","SF",46377,"CAR",42368,9,12.0749980516123,3.17499805161236,64.5913906145825,-1.068912324
"1194","2022100910 875","left","SF",42416,"CAR",47799,8,13.8742660652872,11.7342660652872,73.9213522147846,-0.391681026
"1195","2022100911 1137","right","PHI",47836,"ARI",53445,15,12.7150163489018,12.7150163489018,84.1575764565295,-0.103327434
"1196","2022100911 1282","left","ARI",44917,"PHI",43378,16,19.9589146720646,-13.0610853279354,79.384759947701,-0.679711012
"1197","2022100911 1823","right","ARI",44917,"PHI",38542,11,14.3343241059819,3.40567589401809,51.8652381477417,-0.287988452
"1198","2022100911 2054","left","ARI",46526,"PHI",46199,12,7.60777902817483,-5.69222097182512,65.2687019476679,-0.245879508
"1199","2022100911 2075","right","ARI",44917,"PHI",53502,4,6.83896209683527,6.83896209683527,58.32314802863,1.059050154
"1200","2022100911 244","right","PHI",47836,"ARI",47848,9,8.01457532589404,8.01457532589404,72.3621131514496,-0.495249892
"1201","2022100911 3060","left","ARI",52630,"PHI",53618,7,14.2380167701762,-14.2380167701763,61.3443669016565,0.617196524
"1202","2022100911 3175","right","ARI",52630,"PHI",38542,7,13.2276101654951,-13.8765204493974,68.2621828889678,-0.525253502
"1203","2022100911 3392","right","PHI",47836,"ARI",48473,3,6.92433359126843,3.9356664087316,56.1275104778055,0.363388075
"1204","2022100911 3413","right","PHI",47836,"ARI",37084,9,4.7260074618523,4.7260074618523,70.2928983538539,0.198312066
"1205","2022100911 3476","right","PHI",53579,"ARI",41403,13,8.40240713828959,8.40240713828959,38.1675929794778,0.252945342
"1206","2022100911 3539","right","PHI",47836,"ARI",37084,14,15.5200640337867,15.5200640337867,72.5811486508152,-0.274597668
"1207","2022100911 3671","left","PHI",47836,"ARI",53445,16,16.0133503839796,-8.46664961602036,68.2414874113697,-0.464424176
"1208","2022100911 3699","left","PHI",47836,"ARI",53445,8,7.7251490844388,1.18514908443882,71.057718785335,-0.759945274
"1209","2022100911 727","left","ARI",44917,"PHI",43378,12,8.1675512123955,-8.16755121239544,67.0957468245592,-0.026080131
"1210","2022100911 991","left","PHI",47836,"ARI",53445,7,5.18391451559145,-3.73608548440856,67.9031862902684,-0.769096131
"1211","2022100912 1278","right","DAL",47911,"LA",44838,12,19.4003728750304,19.4003728750304,56.4352692137504,-0.335538648
"1212","2022100912 1323","right","DAL",47911,"LA",48770,9,8.43553429670163,8.43553429670163,45.4567287210174,4.968544183
"1213","2022100912 1498","left","DAL",43293,"LA",48770,9,7.05035209320513,-4.70964790679486,56.4036334301003,-0.137421895
"1214","2022100912 1881","left","DAL",43293,"LA",41239,13,25.4127939239186,-13.6272060760814,82.4396285388664,-0.143211176
"1215","2022100912 2113","left","DAL",43293,"LA",52492,2,7.3094059702683,-4.09059402973179,59.9035371448106,0.699494191
"1216","2022100912 2190","right","DAL",43293,"LA",48770,5,6.53307011556078,6.53307011556078,40.7254068319126,-0.145340165
"1217","2022100912 2211","left","DAL",43293,"LA",47939,4,11.8779333885144,-5.90206661148557,54.7936433958514,-0.361351258
"1218","2022100912 230","left","LA",46830,"DAL",53441,5,22.0681651127613,-13.8918348872387,79.0056553957751,-0.419309993
"1219","2022100912 2537","right","DAL",47911,"LA",43335,13,21.1986288480219,21.1986288480219,71.350561557015,-0.31436049
"1220","2022100912 2823","left","DAL",43293,"LA",47939,2,4.44431543779623,-0.0956845622037577,49.3314672586389,-0.403237724
"1221","2022100912 2988","left","DAL",43293,"LA",48770,13,15.0024707303281,-15.0024707303281,70.3821262193459,0.043887923
"1222","2022100912 3009","left","DAL",43293,"LA",48770,5,2.73231996476818,-2.73231996476812,53.8356916104029,-0.404421566
"1223","2022100912 3030","left","DAL",43293,"LA",48770,5,8.12025097791884,-7.53974902208117,55.5677778328741,1.35568434
"1224","2022100912 3072","right","DAL",47911,"LA",41239,4,10.8627987717297,10.8627987717297,52.4785179747339,0.044426366
"1225","2022100912 3114","right","DAL",43293,"LA",41239,4,8.7955117638712,8.7955117638712,65.0818747947508,-0.724411453
"1226","2022100912 3486","left","DAL",43293,"LA",41239,4,10.4906852861576,-8.54931471384236,71.9874091168562,-0.523572356
"1227","2022100912 402","right","DAL",43293,"LA",48770,4,6.70725963724009,6.70725963724009,51.0943095113455,0.163611147
"1228","2022100912 529","left","LA",52460,"DAL",52490,7,5.51237189470237,-5.51237189470237,51.4650578105487,-0.553109903
"1229","2022100912 696","right","DAL",43293,"LA",41239,12,6.33714256837256,14.3811229224114,68.8109384031976,-0.268618141
"1230","2022100912 887","left","LA",52460,"DAL",46088,10,23.3200537273789,-18.282946272621,72.3830602010054,-0.12565836
"1231","2022100912 908","right","LA",52460,"DAL",42346,7,15.5748821475366,15.5748821475366,70.4808622992129,-0.025895287
"1232","2022100913 1316","right","CIN",44860,"BAL",37778,32,11.7429940990399,9.69700590096014,48.6917797890811,0.875516153
"1233","2022100913 1552","right","BAL",52463,"CIN",46146,14,10.5179682494657,-8.2579682494657,72.6735168887501,-0.059727401
"1234","2022100913 2383","left","CIN",44860,"BAL",33131,9,19.0219987003061,-19.0219987003061,73.4071367844788,-0.192273084
"1235","2022100913 2433","left","CIN",44860,"BAL",33131,8,18.7729289206363,-14.3870710793636,56.0505119891063,-0.471313265
"1236","2022100913 2583","left","CIN",44927,"BAL",41363,3,7.52594025601257,4.28594025601257,54.0061622964801,-0.444732124
"1237","2022100913 3386","right","CIN",44927,"BAL",33131,4,4.67372923980706,4.67372923980706,42.723953782749,0.014951202
"1238","2022101000 1406","left","KC",41325,"LV",46214,17,7.33080449117742,-5.54919550882258,70.3966624040301,-0.046444984
"1239","2022101000 2100","left","KC",52440,"LV",38551,6,7.5427490321193,-4.05725096788069,58.0395015437146,0.373048665
"1240","2022101000 2227","left","KC",41325,"LV",46387,2,5.49091173280662,-2.14908826719341,58.2755623503475,-0.104698198
"1241","2022101000 3764","right","KC",52440,"LV",46214,14,15.8964948997884,5.78350510021158,77.9617803413011,0.752438992
"1242","2022101000 3906","right","LV",47807,"KC",53887,5,10.3667533313677,10.3667533313677,61.0677332206396,0.431891493
"1243","2022101000 495","left","KC",52440,"LV",38551,2,6.73600095524924,-1.0839990447507,53.965068207826,-0.4573319
"1244","2022101000 681","right","LV",47807,"KC",53487,9,9.89003118354481,9.89003118354481,38.7642431448837,0.112302056
"1245","2022101000 969","right","LV",47807,"KC",54495,3,10.1325618217567,10.1325618217567,59.5513388904003,0.758569466
"1246","2022101300 1326","left","WAS",54563,"CHI",37087,6,6.49211321383646,-3.88788678616353,55.747686570748,-0.415259549
"1247","2022101300 1710","left","WAS",43722,"CHI",42443,14,6.86370968524696,-1.99629031475294,65.7234741158068,1.218956459
"1248","2022101300 2129","left","WAS",52474,"CHI",47973,6,13.4833129175159,-1.11668708248411,57.3575081221787,-0.453419739
"1249","2022101300 2202","right","CHI",47856,"WAS",46082,10,7.29061611489041,7.29061611489041,67.352293032257,-0.558978778
"1250","2022101300 2589","right","WAS",52474,"CHI",52563,10,8.98584897280473,8.98584897280473,55.5313456124083,-0.212825372
"1251","2022101300 2929","left","CHI",53646,"WAS",47956,14,9.05223205524547,-6.08776794475452,59.691076687656,0.240983623
"1252","2022101300 3308","right","CHI",47856,"WAS",42331,8,11.9967593461246,11.9967593461246,47.9427901943735,0.062660956
"1253","2022101300 3350","left","CHI",47856,"WAS",44829,12,13.6354415230625,-25.5390161586696,67.6389295914722,-0.59339437
"1254","2022101300 3371","left","CHI",47856,"WAS",52641,10,15.2414942080956,-26.0490769285948,61.9915047989399,1.184991668
"1255","2022101300 3514","left","WAS",54563,"CHI",52563,2,8.94673024895252,-4.41326975104738,54.5036614568932,0.328361557
"1256","2022101300 3549","right","WAS",54563,"CHI",45009,14,22.6548725838223,22.6548725838223,63.9000577329282,-0.335157517
"1257","2022101300 3576","left","WAS",54563,"CHI",52563,10,14.628413264116,-10.5715867358839,70.9136193133316,0.035694721
"1258","2022101300 547","right","CHI",47856,"WAS",52637,3,7.58806228480464,7.58806228480464,52.8703987528301,0.22260144
"1259","2022101300 675","right","WAS",54563,"CHI",45009,3,13.4827160066508,13.4827160066508,60.2851926978326,0.005687062
"1260","2022101300 896","right","CHI",53646,"WAS",46082,5,9.65496828130998,9.65496828130998,65.1261626287621,-0.437837501
"1261","2022101600 1048","left","ATL",54042,"SF",46121,10,12.6997141144377,-4.84028588556231,55.0995306945709,-0.515705964
"1262","2022101600 1069","left","ATL",54042,"SF",48123,13,13.8454429064766,-0.574557093523396,56.3590058254681,-0.722384876
"1263","2022101600 1191","right","SF",42416,"ATL",54503,11,7.39390026487234,7.39390026487234,73.4023045359767,-0.453283346
"1264","2022101600 132","right","ATL",54616,"SF",47944,9,16.6154010468123,16.6154010468123,75.5516029364693,-0.236325939
"1265","2022101600 1330","left","ATL",54616,"SF",44938,2,11.146261137059,-8.01373886294104,58.5143304351471,-0.263498407
"1266","2022101600 1514","right","ATL",54616,"SF",41786,11,24.324085799349,14.1777142006511,74.7875029533398,-1.060901657
"1267","2022101600 198","right","ATL",54042,"SF",46157,13,8.93656587929601,8.93656587929601,58.6132859645449,-0.302950006
"1268","2022101600 2008","right","ATL",54616,"SF",47944,10,8.84657019455005,8.84657019455005,48.0625660831271,-0.266126832
"1269","2022101600 2078","right","ATL",54042,"SF",47944,12,14.7344866696578,14.7344866696578,73.8793010832503,-0.010163233
"1270","2022101600 219","right","ATL",54042,"SF",54526,13,12.2309025050191,10.8690974949809,72.4452920319499,0.062019316
"1271","2022101600 2384","right","ATL",54042,"SF",47944,11,11.8038044481946,11.8038044481946,47.8093319528759,-0.384324074
"1272","2022101600 2471","right","ATL",54616,"SF",48117,3,10.277342433259,10.277342433259,47.6653193205081,-0.242120537
"1273","2022101600 2896","right","SF",46377,"ATL",46841,5,10.7745233069607,5.56547669303932,63.4945557295668,-0.102567385
"1274","2022101600 3391","right","ATL",54616,"SF",47944,4,8.55926997656357,8.55926997656357,61.1063992447562,-0.035510791
"1275","2022101600 3420","left","ATL",54616,"SF",44938,9,19.6456027770863,-12.9743972229136,76.9733752836505,-0.98965623
"1276","2022101600 3475","left","ATL",54616,"SF",44938,4,10.8934046559264,-5.52659534407371,66.4218881264184,-0.344589105
"1277","2022101600 355","left","SF",46377,"ATL",53577,11,11.5667144972782,-11.5667144972782,65.8129740382762,-0.257251776
"1278","2022101600 572","right","ATL",53612,"SF",47944,5,20.9617163072046,1.12866406539024,78.2102092855285,-0.853259171
"1279","2022101600 889","right","SF",46377,"ATL",42480,3,14.9761511622291,14.9761511622291,46.3147164461281,0.008685108
"1280","2022101601 106","left","NE",53549,"CLE",44813,8,10.6642685617596,-10.6642685617597,68.5413795352105,-0.233627749
"1281","2022101601 1359","left","CLE",46104,"NE",44944,11,13.5653522178383,-11.7746477821617,65.2779930528948,-0.189904689
"1282","2022101601 1672","left","NE",53549,"CLE",44813,2,4.37003425374434,-1.90996574625564,61.1289710680784,4.319365005
"1283","2022101601 1769","left","CLE",44898,"NE",46212,8,10.1670049824785,-3.27299501752148,68.1990804470118,-0.4297191
"1284","2022101601 203","right","NE",53549,"CLE",45038,2,6.99975500817632,-7.05181658042338,50.9534281748372,-0.20661681
"1285","2022101601 2071","right","NE",53549,"CLE",44813,10,14.5604451215091,14.5604451215091,44.5145976746467,-0.638820329
"1286","2022101601 2116","left","NE",53549,"CLE",54573,15,20.5083389785998,-17.9934610214003,78.9347075150579,0.314094145
"1287","2022101601 2344","right","CLE",44898,"NE",43435,13,10.4600767820508,10.4600767820508,43.6857689770709,-0.467615285
"1288","2022101601 2615","left","NE",53549,"CLE",54533,23,17.98223254961,-17.21776745039,51.7521309826701,-0.619250708
"1289","2022101601 2818","left","NE",54648,"CLE",52496,17,17.3306248894732,-6.54937511052682,78.9365808562136,-0.323924929
"1290","2022101601 2956","right","CLE",46104,"NE",47826,12,18.47752291794,18.47752291794,65.2967369303102,-0.070987271
"1291","2022101601 3255","left","NE",53549,"CLE",52496,6,12.9684525765236,-12.6515474234766,67.0039876131101,-0.48137204
"1292","2022101601 3371","right","NE",54592,"CLE",45038,11,8.15231504038417,0.827684959615908,73.1599904777108,0.34169047
"1293","2022101601 549","left","CLE",46104,"NE",47826,12,14.8724243769114,-8.04757562308859,57.1084177716498,0.570284442
"1294","2022101601 592","right","CLE",46104,"NE",52495,9,21.5354118382766,21.5354118382766,70.1376163346635,-0.973903472
"1295","2022101601 691","right","CLE",44898,"NE",53467,13,13.3793654632992,13.3793654632992,80.8493991924491,-1.327927489
"1296","2022101601 979","left","CLE",46104,"NE",47826,16,14.5151395776324,-14.5151395776324,66.6036358413189,-0.147371787
"1297","2022101602 1411","left","GB",52470,"NYJ",46141,4,15.1454025199712,-4.35459748002876,59.7531850740341,0.196039744
"1298","2022101602 1432","right","GB",52470,"NYJ",47881,8,10.3918656744346,10.3918656744346,49.9667712686214,0.288445401
"1299","2022101602 1478","right","NYJ",54501,"GB",52650,6,8.11105281664538,8.11105281664538,65.0318467691636,0.660009547
"1300","2022101602 1499","left","NYJ",54501,"GB",53602,13,12.0201960524773,-12.0201960524773,59.7408989263642,0.38458344
"1301","2022101602 212","left","NYJ",54501,"GB",47795,6,9.85968711928274,-9.85968711928274,62.9513181940982,-0.171816516
"1302","2022101602 2759","left","GB",52470,"NYJ",47881,10,16.7581016991988,-13.9218983008013,64.536212158268,-0.50640439
"1303","2022101602 2937","right","NYJ",54501,"GB",43316,8,19.4868673389885,19.4868673389885,75.8788262132554,-0.628645391
"1304","2022101602 3123","left","GB",44995,"NYJ",47786,10,13.7736853127113,-9.5663146872887,75.0760808556202,0.255557918
"1305","2022101602 3486","right","NYJ",54501,"GB",42381,7,12.3556472355221,12.3556472355221,61.8662627493573,0.833734271
"1306","2022101602 3602","right","NYJ",53536,"GB",43426,7,5.29583087736256,2.24416912263746,66.4159530916434,0.186973593
"1307","2022101602 432","right","NYJ",54501,"GB",47795,10,6.83178842044151,6.83178842044151,61.1818987481056,-0.188280193
"1308","2022101602 475","right","NYJ",53536,"GB",47795,13,12.7426967743201,12.7426967743201,65.0019277801807,-0.282346438
"1309","2022101602 772","left","NYJ",54501,"GB",47795,11,15.7859766176378,-8.67402338236224,77.5940249712219,-0.725225033
"1310","2022101603 1302","left","IND",46367,"JAX",54466,4,3.91606176110002,-0.343938238899966,59.1536822527963,-0.237574218
"1311","2022101603 2252","right","JAX",53454,"IND",53483,3,12.3092033208463,12.8545486815518,60.3675753732608,1.733491054
"1312","2022101603 2578","right","IND",53703,"JAX",43352,11,13.2084126508051,11.4115873491949,77.522773040765,-0.469257576
"1313","2022101603 2656","left","IND",53703,"JAX",54492,6,2.22784626516716,-0.972153734832773,61.2888095538487,-0.537406
"1314","2022101603 2749","left","IND",53703,"JAX",46156,2,6.01389134336637,-4.22610865663364,53.7527996790169,0.909334666
"1315","2022101603 3175","right","IND",46367,"JAX",43787,10,16.5434237528091,16.5434237528091,76.7055579538718,-0.10634255
"1316","2022101603 3601","right","JAX",52733,"IND",47942,12,10.691025962896,10.691025962896,46.594674318759,-0.418833544
"1317","2022101603 3664","right","JAX",52733,"IND",46133,5,5.02744103814283,5.02744103814283,60.1074126756095,0.173612016
"1318","2022101603 372","right","JAX",53454,"IND",46133,3,5.28825555212265,5.28825555212265,57.4042674565786,-0.381328663
"1319","2022101603 4087","left","IND",46367,"JAX",47790,4,13.1173997379797,-27.9802156803233,73.9600696222255,-0.352634205
"1320","2022101603 641","left","JAX",52733,"IND",45033,2,18.1358809465732,-10.9241190534268,66.2358570532836,0.013905127
"1321","2022101603 900","right","IND",53703,"JAX",54466,2,6.47474411461127,6.47474411461127,59.9183186335021,-0.665300723
"1322","2022101604 1070","left","MIN",47885,"MIA",53447,4,14.4029395304883,-14.4029395304883,65.1006465365768,-0.291356736
"1323","2022101604 1264","left","MIA",42718,"MIN",53519,2,20.4488811309503,-18.0529188690497,70.9018891472513,0.342681117
"1324","2022101604 1457","left","MIN",44853,"MIA",46307,12,21.123932684521,-17.3778673154791,71.3605863685084,-0.62356714
"1325","2022101604 210","left","MIA",42718,"MIN",42427,6,11.1650769453471,-5.49492305465296,57.0614576272964,0.134332424
"1326","2022101604 231","right","MIA",42718,"MIN",42431,11,9.80894855112722,6.47105144887281,57.6588895812823,-1.182594932
"1327","2022101604 2422","right","MIN",44853,"MIA",43321,9,19.3063415429203,19.3063415429203,69.6317714594071,-0.079786176
"1328","2022101604 319","left","MIA",46203,"MIN",53519,8,6.17785224437128,3.23785224437128,68.045586388507,-0.402108988
"1329","2022101604 3198","left","MIA",42718,"MIN",52538,11,11.2156577849608,-11.2156577849608,73.003106537463,-0.166246599
"1330","2022101604 3650","left","MIN",44853,"MIA",43321,10,16.4146572947944,-15.1053427052057,76.7962521236749,5.269307364
"1331","2022101604 3807","left","MIN",44853,"MIA",43321,3,6.794794464128,-6.48520553587201,57.6850958918908,-1.37027359
"1332","2022101604 400","left","MIN",44853,"MIA",53447,10,24.2304225643965,-24.2304225643965,76.4072251726382,-0.655815356
"1333","2022101604 85","left","MIN",44853,"MIA",47934,7,8.12889314167779,-3.1311068583222,60.6100384139502,-0.885039333
"1334","2022101605 147","left","NO",44879,"CIN",44915,10,6.92685918193703,-6.09314081806306,60.2590843234275,-0.574406927
"1335","2022101605 1512","right","CIN",44860,"NO",44871,15,23.3537439831143,23.3537439831143,81.879682514957,0.73000222
"1336","2022101605 1796","right","NO",44879,"CIN",46146,7,4.58987670073707,4.58987670073707,64.0960271587786,-0.095927048
"1337","2022101605 1817","right","NO",44879,"CIN",47855,8,7.45801440253645,7.45801440253645,55.9928028849668,-0.557885748
"1338","2022101605 1862","right","NO",44879,"CIN",46146,8,15.7874592888084,12.5125407111916,77.2846793030354,-0.423875144
"1339","2022101605 2277","right","NO",44879,"CIN",46146,14,23.7827022450828,23.7827022450828,80.7573797730013,-0.798730267
"1340","2022101605 2322","right","NO",37101,"CIN",46146,5,9.50082779221498,9.50082779221498,45.017811560165,0.212474401
"1341","2022101605 2485","left","NO",44879,"CIN",53498,3,11.1688266056973,-7.63117339430261,54.7530927474061,0.243026433
"1342","2022101605 2587","right","NO",37101,"CIN",46138,2,8.34872680736802,8.34872680736802,52.8118577630231,-0.866529915
"1343","2022101605 2750","right","CIN",44860,"NO",43409,9,10.8306806841617,8.48931931583823,64.624775054251,0.16755948
"1344","2022101605 2925","left","NO",37101,"CIN",53540,4,5.60193917374002,-2.65806082625997,65.075023150828,-0.006186508
"1345","2022101605 3044","right","NO",37101,"CIN",46146,2,5.85728295509207,5.85728295509207,46.6432682007038,-0.299276695
"1346","2022101605 3141","left","NO",44879,"CIN",53535,18,21.8927573897525,-16.6090426102476,82.5916705485085,-0.59666874
"1347","2022101605 3696","right","NO",44879,"CIN",46138,8,3.77176702280714,1.88823297719286,58.0958968278797,-0.28555564
"1348","2022101605 401","right","CIN",44860,"NO",37097,9,11.1893804491995,11.1893804491995,71.8788789947445,-0.054925662
"1349","2022101605 560","right","NO",37101,"CIN",46146,7,18.3834627596412,13.3765372403587,68.3183152079352,-0.67074459
"1350","2022101605 832","right","CIN",44927,"NO",37097,2,8.48583342676602,8.48583342676602,51.4629163149522,0.01662675
"1351","2022101606 2096","right","NYG",46071,"BAL",35454,17,13.0655035662859,13.0655035662859,64.8242016364544,-0.147681493
"1352","2022101606 3027","right","NYG",46071,"BAL",52506,4,17.4874403570405,17.4874403570405,60.9469326477314,-0.506953041
"1353","2022101606 3249","right","NYG",46071,"BAL",35454,10,18.7670855061713,-15.7750871363449,66.2952023836911,-0.155040397
"1354","2022101607 1082","left","TB",44816,"PIT",52510,2,10.5814464790809,-4.67855352091908,56.3152468404461,-0.500831683
